subjID	participant	shift	activity	explosion	pumps	trial
07N21	07	N2	1	1	43	23
07N21	07	N2	1	0	64	24
07N21	07	N2	1	0	64	25
07N21	07	N2	1	1	60	26
07N21	07	N2	1	1	38	27
07N21	07	N2	1	0	64	28
07N21	07	N2	1	1	63	29
07N21	07	N2	1	0	64	30
07N22	07	N2	2	1	26	1
07N22	07	N2	2	1	36	2
07N22	07	N2	2	0	64	3
07N22	07	N2	2	0	64	4
07N22	07	N2	2	0	64	5
07N22	07	N2	2	0	64	6
07N22	07	N2	2	0	64	7
07N22	07	N2	2	1	41	8
07N22	07	N2	2	0	64	9
07N22	07	N2	2	1	10	10
07N22	07	N2	2	1	50	11
07N22	07	N2	2	0	64	12
07N22	07	N2	2	0	64	13
07N22	07	N2	2	0	64	14
07N22	07	N2	2	1	39	15
07N22	07	N2	2	1	3	16
07N22	07	N2	2	1	33	17
07N22	07	N2	2	0	64	18
07N22	07	N2	2	0	64	19
07N22	07	N2	2	0	64	20
07N22	07	N2	2	0	64	21
07N22	07	N2	2	0	64	22
07N22	07	N2	2	0	64	23
07N22	07	N2	2	1	23	24
07N22	07	N2	2	0	64	25
07N22	07	N2	2	1	27	26
07N22	07	N2	2	1	56	27
07N22	07	N2	2	1	59	28
07N22	07	N2	2	1	29	29
07N22	07	N2	2	1	37	30
08D11	08	D1	1	1	21	1
08D11	08	D1	1	0	35	2
08D11	08	D1	1	0	64	3
08D11	08	D1	1	0	35	4
08D11	08	D1	1	1	11	5
08D11	08	D1	1	1	44	6
08D11	08	D1	1	1	27	7
08D11	08	D1	1	0	45	8
08D11	08	D1	1	0	80	9
08D11	08	D1	1	0	25	10
08D11	08	D1	1	1	71	11
08D11	08	D1	1	1	51	12
08D11	08	D1	1	0	35	13
08D11	08	D1	1	0	64	14
08D11	08	D1	1	1	7	15
08D11	08	D1	1	0	100	16
08D11	08	D1	1	1	21	17
08D11	08	D1	1	1	45	18
08D11	08	D1	1	0	25	19
08D11	08	D1	1	0	35	20
08D11	08	D1	1	1	30	21
08D11	08	D1	1	1	42	22
08D11	08	D1	1	1	16	23
08D11	08	D1	1	1	97	24
08D11	08	D1	1	0	80	25
08D11	08	D1	1	1	48	26
08D11	08	D1	1	0	75	27
08D11	08	D1	1	1	25	28
08D11	08	D1	1	1	9	29
08D11	08	D1	1	0	64	30
08D12	08	D1	2	0	65	1
08D12	08	D1	2	1	11	2
08D12	08	D1	2	1	56	3
08D12	08	D1	2	0	45	4
08D12	08	D1	2	1	53	5
08D12	08	D1	2	0	45	6
08D12	08	D1	2	1	75	7
08D12	08	D1	2	0	65	8
08D12	08	D1	2	0	80	9
08D12	08	D1	2	1	43	10
08D12	08	D1	2	0	90	11
08D12	08	D1	2	1	78	12
08D12	08	D1	2	1	18	13
08D12	08	D1	2	1	15	14
08D12	08	D1	2	0	45	15
08D12	08	D1	2	1	32	16
08D12	08	D1	2	0	75	17
08D12	08	D1	2	1	38	18
08D12	08	D1	2	1	45	19
08D12	08	D1	2	0	45	20
08D12	08	D1	2	0	55	21
08D12	08	D1	2	1	7	22
08D12	08	D1	2	1	53	23
08D12	08	D1	2	1	1	24
08D12	08	D1	2	0	56	25
08D12	08	D1	2	1	12	26
08D12	08	D1	2	1	1	27
08D12	08	D1	2	0	64	28
08D12	08	D1	2	0	75	29
08D12	08	D1	2	0	64	30
08D21	08	D2	1	1	31	1
08D21	08	D2	1	0	64	2
08D21	08	D2	1	0	55	3
08D21	08	D2	1	1	7	4
08D21	08	D2	1	0	80	5
08D21	08	D2	1	0	45	6
08D21	08	D2	1	0	35	7
08D21	08	D2	1	0	64	8
08D21	08	D2	1	1	17	9
08D21	08	D2	1	0	55	10
08D21	08	D2	1	1	74	11
08D21	08	D2	1	1	89	12
08D21	08	D2	1	1	44	13
08D21	08	D2	1	0	55	14
08D21	08	D2	1	1	36	15
08D21	08	D2	1	0	35	16
08D21	08	D2	1	1	21	17
08D21	08	D2	1	0	64	18
08D21	08	D2	1	0	75	19
08D21	08	D2	1	0	45	20
08D21	08	D2	1	1	12	21
08D21	08	D2	1	1	39	22
08D21	08	D2	1	1	5	23
08D21	08	D2	1	1	12	24
08D21	08	D2	1	1	50	25
08D21	08	D2	1	1	42	26
08D21	08	D2	1	0	35	27
08D21	08	D2	1	1	38	28
08D21	08	D2	1	0	50	29
08D21	08	D2	1	1	10	30
08D22	08	D2	2	1	3	1
08D22	08	D2	2	0	64	2
08D22	08	D2	2	1	29	3
08D22	08	D2	2	0	25	4
08D22	08	D2	2	1	49	5
08D22	08	D2	2	0	45	6
08D22	08	D2	2	1	53	7
08D22	08	D2	2	1	46	8
08D22	08	D2	2	0	45	9
08D22	08	D2	2	1	36	10
08D22	08	D2	2	1	18	11
08D22	08	D2	2	1	41	12
08D22	08	D2	2	0	35	13
08D22	08	D2	2	1	22	14
08D22	08	D2	2	1	32	15
08D22	08	D2	2	1	12	16
08D22	08	D2	2	0	65	17
08D22	08	D2	2	0	10	18
08D22	08	D2	2	1	13	19
08D22	08	D2	2	1	100	20
08D22	08	D2	2	1	93	21
08D22	08	D2	2	1	63	22
08D22	08	D2	2	0	55	23
08D22	08	D2	2	1	38	24
08D22	08	D2	2	0	34	25
08D22	08	D2	2	0	65	26
08D22	08	D2	2	0	85	27
08D22	08	D2	2	0	55	28
08D22	08	D2	2	1	31	29
08D22	08	D2	2	1	22	30
08N11	08	N1	1	0	64	1
08N11	08	N1	1	0	45	2
08N11	08	N1	1	0	54	3
08N11	08	N1	1	1	63	4
08N11	08	N1	1	0	75	5
08N11	08	N1	1	0	55	6
08N11	08	N1	1	0	75	7
08N11	08	N1	1	0	64	8
08N11	08	N1	1	0	45	9
08N11	08	N1	1	0	35	10
08N11	08	N1	1	1	43	11
08N11	08	N1	1	1	28	12
08N11	08	N1	1	0	25	13
08N11	08	N1	1	0	35	14
08N11	08	N1	1	1	14	15
08N11	08	N1	1	1	36	16
08N11	08	N1	1	0	25	17
08N11	08	N1	1	0	65	18
08N11	08	N1	1	1	20	19
08N11	08	N1	1	0	90	20
08N11	08	N1	1	0	55	21
08N11	08	N1	1	0	75	22
08N11	08	N1	1	0	45	23
08N11	08	N1	1	0	32	24
08N11	08	N1	1	0	64	25
08N11	08	N1	1	1	71	26
08N11	08	N1	1	1	45	27
08N11	08	N1	1	0	45	28
08N11	08	N1	1	1	1	29
08N11	08	N1	1	0	76	30
08N12	08	N1	2	0	64	1
08N12	08	N1	2	0	75	2
08N12	08	N1	2	0	45	3
08N12	08	N1	2	1	21	4
08N12	08	N1	2	1	29	5
08N12	08	N1	2	0	45	6
08N12	08	N1	2	1	62	7
08N12	08	N1	2	1	42	8
08N12	08	N1	2	0	44	9
08N12	08	N1	2	1	54	10
08N12	08	N1	2	0	45	11
08N12	08	N1	2	0	67	12
08N12	08	N1	2	0	68	13
08N12	08	N1	2	1	31	14
08N12	08	N1	2	1	3	15
08N12	08	N1	2	0	45	16
08N12	08	N1	2	0	45	17
08N12	08	N1	2	0	64	18
08N12	08	N1	2	1	75	19
08N12	08	N1	2	1	4	20
08N12	08	N1	2	1	3	21
08N12	08	N1	2	0	87	22
08N12	08	N1	2	0	34	23
08N12	08	N1	2	0	45	24
08N12	08	N1	2	0	76	25
08N12	08	N1	2	0	76	26
08N12	08	N1	2	0	56	27
08N12	08	N1	2	0	64	28
08N12	08	N1	2	1	17	29
08N12	08	N1	2	0	56	30
08N21	08	N2	1	1	4	1
08N21	08	N2	1	0	76	2
08N21	08	N2	1	0	45	3
08N21	08	N2	1	1	8	4
08N21	08	N2	1	1	1	5
08N21	08	N2	1	0	76	6
08N21	08	N2	1	1	55	7
08N21	08	N2	1	1	25	8
08N21	08	N2	1	1	40	9
08N21	08	N2	1	0	34	10
08N21	08	N2	1	0	45	11
08N21	08	N2	1	0	56	12
08N21	08	N2	1	0	67	13
08N21	08	N2	1	1	19	14
08N21	08	N2	1	1	58	15
08N21	08	N2	1	1	29	16
08N21	08	N2	1	1	8	17
08N21	08	N2	1	0	20	18
08N21	08	N2	1	0	87	19
08N21	08	N2	1	0	87	20
08N21	08	N2	1	0	56	21
08N21	08	N2	1	1	9	22
08N21	08	N2	1	1	17	23
08N21	08	N2	1	1	45	24
08N21	08	N2	1	0	56	25
08N21	08	N2	1	0	78	26
08N21	08	N2	1	1	67	27
08N21	08	N2	1	1	19	28
08N21	08	N2	1	1	5	29
08N21	08	N2	1	0	56	30
08N22	08	N2	2	1	1	1
08N22	08	N2	2	1	2	2
08N22	08	N2	2	0	35	3
08N22	08	N2	2	0	56	4
08N22	08	N2	2	0	67	5
08N22	08	N2	2	1	67	6
08N22	08	N2	2	1	4	7
08N22	08	N2	2	1	54	8
08N22	08	N2	2	0	78	9
08N22	08	N2	2	1	71	10
08N22	08	N2	2	1	34	11
08N22	08	N2	2	1	36	12
08N22	08	N2	2	1	14	13
08N22	08	N2	2	0	56	14
08N22	08	N2	2	1	43	15
08N22	08	N2	2	1	11	16
08N22	08	N2	2	1	2	17
08N22	08	N2	2	0	45	18
08N22	08	N2	2	1	67	19
08N22	08	N2	2	0	78	20
08N22	08	N2	2	0	89	21
08N22	08	N2	2	1	10	22
08N22	08	N2	2	0	56	23
08N22	08	N2	2	1	34	24
08N22	08	N2	2	0	76	25
08N22	08	N2	2	0	45	26
08N22	08	N2	2	1	25	27
08N22	08	N2	2	1	3	28
08N22	08	N2	2	0	87	29
08N22	08	N2	2	0	45	30
09D11	09	D1	1	1	20	1
09D11	09	D1	1	0	12	2
09D11	09	D1	1	0	18	3
09D11	09	D1	1	1	13	4
09D11	09	D1	1	1	14	5
09D11	09	D1	1	1	19	6
09D11	09	D1	1	0	18	7
09D11	09	D1	1	0	15	8
09D11	09	D1	1	0	45	9
09D11	09	D1	1	0	50	10
09D11	09	D1	1	0	28	11
09D11	09	D1	1	0	76	12
09D11	09	D1	1	1	21	13
09D11	09	D1	1	1	25	14
09D11	09	D1	1	1	20	15
09D11	09	D1	1	1	34	16
09D11	09	D1	1	0	35	17
09D11	09	D1	1	0	66	18
09D11	09	D1	1	1	2	19
09D11	09	D1	1	0	18	20
09D11	09	D1	1	0	78	21
09D11	09	D1	1	0	67	22
09D11	09	D1	1	0	25	23
09D11	09	D1	1	1	7	24
09D11	09	D1	1	0	5	25
09D11	09	D1	1	0	65	26
09D11	09	D1	1	1	69	27
09D11	09	D1	1	0	75	28
09D11	09	D1	1	0	25	29
09D11	09	D1	1	0	20	30
09D12	09	D1	2	0	55	1
09D12	09	D1	2	0	43	2
09D12	09	D1	2	0	32	3
09D12	09	D1	2	0	21	4
09D12	09	D1	2	1	10	5
09D12	09	D1	2	1	7	6
09D12	09	D1	2	0	68	7
09D12	09	D1	2	1	27	8
09D12	09	D1	2	1	26	9
09D12	09	D1	2	0	45	10
09D12	09	D1	2	0	88	11
09D12	09	D1	2	0	65	12
09D12	09	D1	2	0	58	13
09D12	09	D1	2	1	32	14
09D12	09	D1	2	1	43	15
09D12	09	D1	2	0	54	16
09D12	09	D1	2	1	21	17
09D12	09	D1	2	0	16	18
09D12	09	D1	2	0	100	19
09D12	09	D1	2	0	59	20
09D12	09	D1	2	1	24	21
09D12	09	D1	2	0	25	22
09D12	09	D1	2	0	53	23
09D12	09	D1	2	0	101	24
09D12	09	D1	2	1	56	25
09D12	09	D1	2	0	57	26
09D12	09	D1	2	1	56	27
09D12	09	D1	2	0	60	28
09D12	09	D1	2	1	16	29
09D12	09	D1	2	0	25	30
09D21	09	D2	1	1	60	1
09D21	09	D2	1	1	31	2
09D21	09	D2	1	0	23	3
09D21	09	D2	1	0	34	4
09D21	09	D2	1	1	12	5
09D21	09	D2	1	0	66	6
09D21	09	D2	1	1	72	7
09D21	09	D2	1	1	98	8
09D21	09	D2	1	0	56	9
09D21	09	D2	1	0	21	10
09D21	09	D2	1	1	5	11
09D21	09	D2	1	1	36	12
09D21	09	D2	1	0	31	13
09D21	09	D2	1	1	42	14
09D21	09	D2	1	0	75	15
09D21	09	D2	1	1	27	16
09D21	09	D2	1	1	27	17
09D21	09	D2	1	0	21	18
09D21	09	D2	1	0	44	19
09D21	09	D2	1	1	32	20
09D21	09	D2	1	0	85	21
09D21	09	D2	1	1	21	22
09D21	09	D2	1	0	18	23
09D21	09	D2	1	1	6	24
09D21	09	D2	1	0	12	25
09D21	09	D2	1	0	14	26
09D21	09	D2	1	0	33	27
09D21	09	D2	1	0	50	28
09D21	09	D2	1	1	13	29
09D21	09	D2	1	0	77	30
09D22	09	D2	2	0	50	1
09D22	09	D2	2	1	5	2
09D22	09	D2	2	0	23	3
09D22	09	D2	2	1	19	4
09D22	09	D2	2	0	18	5
09D22	09	D2	2	0	87	6
09D22	09	D2	2	1	71	7
09D22	09	D2	2	0	75	8
09D22	09	D2	2	0	45	9
09D22	09	D2	2	0	102	10
09D22	09	D2	2	1	36	11
09D22	09	D2	2	0	18	12
09D22	09	D2	2	1	20	13
09D22	09	D2	2	0	15	14
09D22	09	D2	2	0	45	15
09D22	09	D2	2	1	67	16
09D22	09	D2	2	1	47	17
09D22	09	D2	2	1	42	18
09D22	09	D2	2	0	45	19
09D22	09	D2	2	1	47	20
09D22	09	D2	2	0	22	21
09D22	09	D2	2	0	53	22
09D22	09	D2	2	1	24	23
09D22	09	D2	2	1	74	24
09D22	09	D2	2	1	60	25
09D22	09	D2	2	0	88	26
09D22	09	D2	2	0	98	27
09D22	09	D2	2	0	69	28
09D22	09	D2	2	1	4	29
09D22	09	D2	2	1	8	30
09N11	09	N1	1	1	19	1
09N11	09	N1	1	0	56	2
09N11	09	N1	1	0	88	3
09N11	09	N1	1	1	8	4
09N11	09	N1	1	1	4	5
09N11	09	N1	1	0	98	6
09N11	09	N1	1	1	90	7
09N11	09	N1	1	0	87	8
09N11	09	N1	1	1	77	9
09N11	09	N1	1	1	9	10
09N11	09	N1	1	1	30	11
09N11	09	N1	1	1	4	12
09N11	09	N1	1	0	12	13
09N11	09	N1	1	1	58	14
09N11	09	N1	1	0	77	15
09N11	09	N1	1	1	56	16
09N11	09	N1	1	1	52	17
09N11	09	N1	1	1	35	18
09N11	09	N1	1	1	1	19
09N11	09	N1	1	0	67	20
09N11	09	N1	1	0	88	21
09N11	09	N1	1	0	85	22
09N11	09	N1	1	1	66	23
09N11	09	N1	1	1	27	24
09N11	09	N1	1	0	18	25
09N11	09	N1	1	0	44	26
09N11	09	N1	1	1	5	27
09N11	09	N1	1	0	12	28
09N11	09	N1	1	1	47	29
09N11	09	N1	1	1	44	30
09N21	09	N2	1	0	24	1
09N21	09	N2	1	0	28	2
09N21	09	N2	1	1	40	3
09N21	09	N2	1	1	68	4
09N21	09	N2	1	1	69	5
09N21	09	N2	1	1	90	6
09N21	09	N2	1	1	86	7
09N21	09	N2	1	1	50	8
09N21	09	N2	1	1	25	9
09N21	09	N2	1	1	1	10
09N21	09	N2	1	0	101	11
09N21	09	N2	1	1	9	12
09N21	09	N2	1	1	14	13
09N21	09	N2	1	0	15	14
09N21	09	N2	1	0	44	15
09N21	09	N2	1	1	62	16
09N21	09	N2	1	1	20	17
09N21	09	N2	1	1	13	18
09N21	09	N2	1	0	12	19
09N21	09	N2	1	0	35	20
09N21	09	N2	1	1	21	21
09N21	09	N2	1	1	17	22
09N21	09	N2	1	0	34	23
09N21	09	N2	1	0	88	24
09N21	09	N2	1	1	20	25
09N21	09	N2	1	0	21	26
09N21	09	N2	1	1	6	27
09N21	09	N2	1	0	33	28
09N21	09	N2	1	0	45	29
09N21	09	N2	1	0	65	30
09N22	09	N2	2	1	6	1
09N22	09	N2	2	0	23	2
09N22	09	N2	2	1	17	3
09N22	09	N2	2	1	1	4
09N22	09	N2	2	1	6	5
09N22	09	N2	2	0	54	6
09N22	09	N2	2	1	3	7
09N22	09	N2	2	1	3	8
09N22	09	N2	2	1	25	9
09N22	09	N2	2	1	8	10
09N22	09	N2	2	1	19	11
09N22	09	N2	2	0	12	12
09N22	09	N2	2	0	12	13
09N22	09	N2	2	0	12	14
09N22	09	N2	2	1	25	15
09N22	09	N2	2	0	66	16
09N22	09	N2	2	1	40	17
09N22	09	N2	2	1	15	18
09N22	09	N2	2	1	32	19
09N22	09	N2	2	0	56	20
09N22	09	N2	2	0	65	21
09N22	09	N2	2	1	9	22
09N22	09	N2	2	1	34	23
09N22	09	N2	2	0	65	24
09N22	09	N2	2	0	65	25
09N22	09	N2	2	0	76	26
09N22	09	N2	2	0	76	27
09N22	09	N2	2	1	44	28
09N22	09	N2	2	1	19	29
09N22	09	N2	2	0	23	30
10D11	10	D1	1	1	52	1
10D11	10	D1	1	1	41	2
10D11	10	D1	1	0	30	3
10D11	10	D1	1	1	36	4
10D11	10	D1	1	1	52	5
10D11	10	D1	1	0	50	6
10D11	10	D1	1	0	50	7
10D11	10	D1	1	1	59	8
10D11	10	D1	1	1	14	9
10D11	10	D1	1	1	15	10
10D11	10	D1	1	0	10	11
10D11	10	D1	1	1	37	12
10D11	10	D1	1	0	50	13
10D11	10	D1	1	0	100	14
10D11	10	D1	1	0	40	15
10D11	10	D1	1	1	68	16
10D11	10	D1	1	0	20	17
10D11	10	D1	1	1	16	18
10D11	10	D1	1	0	60	19
10D11	10	D1	1	0	110	20
10D11	10	D1	1	0	50	21
10D11	10	D1	1	0	30	22
10D11	10	D1	1	0	40	23
10D11	10	D1	1	1	70	24
10D11	10	D1	1	1	12	25
10D11	10	D1	1	0	20	26
10D11	10	D1	1	0	30	27
10D11	10	D1	1	1	26	28
10D11	10	D1	1	0	50	29
10D11	10	D1	1	0	80	30
10D12	10	D1	2	0	50	1
10D12	10	D1	2	0	30	2
10D12	10	D1	2	1	33	3
10D12	10	D1	2	0	80	4
10D12	10	D1	2	1	40	5
10D12	10	D1	2	0	20	6
10D12	10	D1	2	1	34	7
10D12	10	D1	2	1	65	8
10D12	10	D1	2	1	22	9
10D12	10	D1	2	0	70	10
10D12	10	D1	2	0	12	11
10D12	10	D1	2	1	78	12
10D12	10	D1	2	0	40	13
10D12	10	D1	2	1	14	14
10D12	10	D1	2	0	60	15
10D12	10	D1	2	1	15	16
10D12	10	D1	2	0	90	17
10D12	10	D1	2	0	30	18
10D12	10	D1	2	0	40	19
10D12	10	D1	2	0	80	20
10D12	10	D1	2	0	50	21
10D12	10	D1	2	0	10	22
10D12	10	D1	2	0	85	23
10D12	10	D1	2	1	3	24
10D12	10	D1	2	1	11	25
10D12	10	D1	2	0	12	26
10D12	10	D1	2	0	90	27
10D12	10	D1	2	0	50	28
10D12	10	D1	2	0	20	29
10D12	10	D1	2	1	56	30
10D21	10	D2	1	0	50	1
10D21	10	D2	1	1	49	2
10D21	10	D2	1	0	20	3
10D21	10	D2	1	0	80	4
10D21	10	D2	1	1	39	5
10D21	10	D2	1	1	33	6
10D21	10	D2	1	0	80	7
10D21	10	D2	1	1	81	8
10D21	10	D2	1	0	10	9
10D21	10	D2	1	1	47	10
10D21	10	D2	1	0	30	11
10D21	10	D2	1	1	76	12
10D21	10	D2	1	0	40	13
10D21	10	D2	1	0	50	14
10D21	10	D2	1	0	20	15
10D21	10	D2	1	1	30	16
10D21	10	D2	1	0	50	17
10D21	10	D2	1	1	50	18
10D21	10	D2	1	0	80	19
10D21	10	D2	1	0	20	20
10D21	10	D2	1	1	48	21
10D21	10	D2	1	1	9	22
10D21	10	D2	1	0	70	23
10D21	10	D2	1	0	30	24
10D21	10	D2	1	0	50	25
10D21	10	D2	1	1	16	26
10D21	10	D2	1	0	100	27
10D21	10	D2	1	0	70	28
10D21	10	D2	1	0	30	29
10D21	10	D2	1	0	50	30
10D22	10	D2	2	0	50	1
10D22	10	D2	2	0	60	2
10D22	10	D2	2	0	30	3
10D22	10	D2	2	0	40	4
10D22	10	D2	2	0	10	5
10D22	10	D2	2	1	28	6
10D22	10	D2	2	1	62	7
10D22	10	D2	2	1	27	8
10D22	10	D2	2	1	20	9
10D22	10	D2	2	0	50	10
10D22	10	D2	2	1	85	11
10D22	10	D2	2	1	5	12
10D22	10	D2	2	1	27	13
10D22	10	D2	2	1	39	14
10D22	10	D2	2	1	21	15
10D22	10	D2	2	0	30	16
10D22	10	D2	2	1	81	17
10D22	10	D2	2	0	40	18
10D22	10	D2	2	0	70	19
10D22	10	D2	2	1	18	20
10D22	10	D2	2	1	84	21
10D22	10	D2	2	0	40	22
10D22	10	D2	2	1	39	23
10D22	10	D2	2	0	90	24
10D22	10	D2	2	0	80	25
10D22	10	D2	2	0	30	26
10D22	10	D2	2	0	50	27
10D22	10	D2	2	0	70	28
10D22	10	D2	2	1	98	29
10D22	10	D2	2	0	12	30
10N11	10	N1	1	0	50	1
10N11	10	N1	1	0	70	2
10N11	10	N1	1	1	52	3
10N11	10	N1	1	0	20	4
10N11	10	N1	1	1	53	5
10N11	10	N1	1	1	18	6
10N11	10	N1	1	0	40	7
10N11	10	N1	1	1	38	8
10N11	10	N1	1	0	12	9
10N11	10	N1	1	1	54	10
10N11	10	N1	1	0	50	11
10N11	10	N1	1	0	60	12
10N11	10	N1	1	1	4	13
10N11	10	N1	1	0	30	14
10N11	10	N1	1	1	9	15
10N11	10	N1	1	1	70	16
10N11	10	N1	1	1	41	17
10N11	10	N1	1	0	60	18
10N11	10	N1	1	1	9	19
10N11	10	N1	1	1	29	20
10N11	10	N1	1	0	30	21
10N11	10	N1	1	0	60	22
10N11	10	N1	1	1	10	23
10N11	10	N1	1	1	35	24
10N11	10	N1	1	1	18	25
10N11	10	N1	1	0	20	26
10N11	10	N1	1	0	30	27
10N11	10	N1	1	0	40	28
10N11	10	N1	1	1	29	29
10N11	10	N1	1	1	6	30
10N12	10	N1	2	0	40	1
10N12	10	N1	2	0	50	2
10N12	10	N1	2	0	60	3
10N12	10	N1	2	0	20	4
10N12	10	N1	2	0	30	5
10N12	10	N1	2	1	92	6
10N12	10	N1	2	1	1	7
10N12	10	N1	2	0	20	8
10N12	10	N1	2	1	32	9
10N12	10	N1	2	1	48	10
10N12	10	N1	2	0	70	11
10N12	10	N1	2	1	37	12
10N12	10	N1	2	0	50	13
10N12	10	N1	2	0	90	14
10N12	10	N1	2	0	40	15
10N12	10	N1	2	0	12	16
10N12	10	N1	2	1	46	17
10N12	10	N1	2	0	60	18
10N12	10	N1	2	0	70	19
10N12	10	N1	2	0	80	20
10N12	10	N1	2	0	20	21
10N12	10	N1	2	0	40	22
10N12	10	N1	2	1	66	23
10N12	10	N1	2	0	60	24
10N12	10	N1	2	1	57	25
10N12	10	N1	2	1	6	26
10N12	10	N1	2	1	22	27
10N12	10	N1	2	1	2	28
10N12	10	N1	2	1	3	29
10N12	10	N1	2	1	39	30
10N21	10	N2	1	0	40	1
10N21	10	N2	1	1	34	2
10N21	10	N2	1	1	29	3
10N21	10	N2	1	1	15	4
10N21	10	N2	1	1	42	5
10N21	10	N2	1	0	40	6
10N21	10	N2	1	0	30	7
10N21	10	N2	1	1	54	8
10N21	10	N2	1	0	50	9
10N21	10	N2	1	1	21	10
10N21	10	N2	1	1	21	11
10N21	10	N2	1	0	20	12
10N21	10	N2	1	0	50	13
10N21	10	N2	1	1	17	14
10N21	10	N2	1	1	12	15
10N21	10	N2	1	0	50	16
10N21	10	N2	1	1	53	17
10N21	10	N2	1	0	50	18
10N21	10	N2	1	0	50	19
10N21	10	N2	1	0	50	20
10N21	10	N2	1	1	13	21
10N21	10	N2	1	1	9	22
10N21	10	N2	1	0	80	23
10N21	10	N2	1	0	70	24
10N21	10	N2	1	0	90	25
10N21	10	N2	1	0	20	26
10N21	10	N2	1	1	38	27
10N21	10	N2	1	0	40	28
10N21	10	N2	1	1	68	29
10N21	10	N2	1	1	34	30
10N22	10	N2	2	0	40	1
10N22	10	N2	2	0	80	2
10N22	10	N2	2	0	70	3
10N22	10	N2	2	0	30	4
10N22	10	N2	2	1	47	5
10N22	10	N2	2	0	35	6
10N22	10	N2	2	0	80	7
10N22	10	N2	2	1	66	8
10N22	10	N2	2	0	40	9
10N22	10	N2	2	1	28	10
10N22	10	N2	2	0	30	11
10N22	10	N2	2	1	19	12
10N22	10	N2	2	0	12	13
10N22	10	N2	2	1	72	14
10N22	10	N2	2	1	35	15
10N22	10	N2	2	1	5	16
10N22	10	N2	2	1	35	17
10N22	10	N2	2	1	38	18
10N22	10	N2	2	0	30	19
10N22	10	N2	2	1	46	20
10N22	10	N2	2	0	20	21
10N22	10	N2	2	0	50	22
10N22	10	N2	2	1	54	23
10N22	10	N2	2	1	53	24
10N22	10	N2	2	1	15	25
10N22	10	N2	2	0	30	26
10N22	10	N2	2	0	90	27
10N22	10	N2	2	1	17	28
10N22	10	N2	2	1	21	29
10N22	10	N2	2	0	70	30
11D11	11	D1	1	1	2	1
11D11	11	D1	1	0	48	2
11D11	11	D1	1	0	54	3
11D11	11	D1	1	0	65	4
11D11	11	D1	1	0	72	5
11D11	11	D1	1	0	70	6
11D11	11	D1	1	0	80	7
11D11	11	D1	1	1	38	8
11D11	11	D1	1	1	78	9
11D11	11	D1	1	0	70	10
11D11	11	D1	1	0	70	11
11D11	11	D1	1	0	80	12
11D11	11	D1	1	1	46	13
11D11	11	D1	1	1	83	14
11D11	11	D1	1	1	35	15
11D11	11	D1	1	0	70	16
11D11	11	D1	1	1	34	17
11D11	11	D1	1	1	25	18
11D11	11	D1	1	0	50	19
11D11	11	D1	1	0	60	20
11D11	11	D1	1	1	18	21
11D11	11	D1	1	0	70	22
11D11	11	D1	1	0	70	23
11D11	11	D1	1	1	14	24
11D11	11	D1	1	1	70	25
11D11	11	D1	1	1	19	26
11D11	11	D1	1	1	47	27
11D11	11	D1	1	1	34	28
11D11	11	D1	1	1	43	29
11D11	11	D1	1	0	40	30
11D12	11	D1	2	1	24	1
11D12	11	D1	2	1	30	2
11D12	11	D1	2	1	34	3
11D12	11	D1	2	0	60	4
11D12	11	D1	2	1	59	5
11D12	11	D1	2	0	60	6
11D12	11	D1	2	0	80	7
11D12	11	D1	2	1	69	8
11D12	11	D1	2	0	70	9
11D12	11	D1	2	0	80	10
11D12	11	D1	2	1	15	11
11D12	11	D1	2	1	80	12
11D12	11	D1	2	0	70	13
11D12	11	D1	2	1	11	14
11D12	11	D1	2	1	2	15
11D12	11	D1	2	0	40	16
11D12	11	D1	2	0	50	17
11D12	11	D1	2	0	60	18
11D12	11	D1	2	0	70	19
11D12	11	D1	2	0	70	20
11D12	11	D1	2	1	11	21
11D12	11	D1	2	0	70	22
11D12	11	D1	2	1	18	23
11D12	11	D1	2	0	60	24
11D12	11	D1	2	1	21	25
11D12	11	D1	2	0	50	26
11D12	11	D1	2	0	50	27
11D12	11	D1	2	1	10	28
11D12	11	D1	2	1	36	29
11D12	11	D1	2	1	29	30
11D21	11	D2	1	0	30	1
11D21	11	D2	1	0	40	2
11D21	11	D2	1	0	40	3
11D21	11	D2	1	0	40	4
11D21	11	D2	1	1	10	5
11D21	11	D2	1	0	40	6
11D21	11	D2	1	0	50	7
11D21	11	D2	1	0	60	8
11D21	11	D2	1	0	70	9
11D21	11	D2	1	1	1	10
11D21	11	D2	1	0	70	11
11D21	11	D2	1	1	33	12
11D21	11	D2	1	1	56	13
11D21	11	D2	1	0	60	14
11D21	11	D2	1	0	60	15
11D21	11	D2	1	0	70	16
11D21	11	D2	1	0	80	17
11D21	11	D2	1	0	80	18
11D21	11	D2	1	1	29	19
11D21	11	D2	1	1	50	20
11D21	11	D2	1	0	40	21
11D21	11	D2	1	1	13	22
11D21	11	D2	1	1	60	23
11D21	11	D2	1	0	60	24
11D21	11	D2	1	1	35	25
11D21	11	D2	1	0	60	26
11D21	11	D2	1	1	32	27
11D21	11	D2	1	1	60	28
11D21	11	D2	1	1	53	29
11D21	11	D2	1	0	60	30
11D22	11	D2	2	0	25	1
11D22	11	D2	2	0	15	2
11D22	11	D2	2	1	16	3
11D22	11	D2	2	1	32	4
